TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-21 08:00:00
Scenario: drone-logistics  |  Model: LFTM  |  Total Records: 30

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
14	2026-03-21 08:14:38	LFTM	YES	0,99158	4,32937	17885,56629	601,22272	3056,72928	9167,95895	153,55739	0,0	0,0	181	2	4	12	1	90.50%	1.00%	2.00%	6.00%	0.50%
15	2026-03-21 08:15:45	LFTM	YES	0,98033	4,96645	23297,03939	1160,40479	1912,19284	9105,29992	177,37468	0,0	0,0	187	8	3	0	2	93.50%	4.00%	1.50%	0.00%	1.00%
16	2026-03-21 08:16:52	LFTM	YES	0,98277	4,27630	20291,86432	1068,37882	2119,95604	9323,07782	164,01639	0,0	0,0	187	7	4	0	2	93.50%	3.50%	2.00%	0.00%	1.00%
17	2026-03-21 08:17:59	LFTM	YES	0,98438	4,60842	18663,77358	924,55470	2289,69394	6111,33116	139,94677	0,0	0,0	184	7	1	6	2	92.00%	3.50%	0.50%	3.00%	1.00%
18	2026-03-21 08:18:06	LFTM	YES	0,99526	3,01217	17412,26794	816,71236	3876,10260	6959,55255	145,32318	0,0	0,0	176	1	0	23	0	88.00%	0.50%	0.00%	11.50%	0.00%
19	2026-03-21 08:19:13	LFTM	YES	0,98307	5,26423	26667,19096	1402,76865	3229,04961	8377,88493	198,38447	0,0	0,0	192	6	3	0	2	96.00%	3.00%	1.50%	0.00%	1.00%
20	2026-03-21 08:20:20	LFTM	YES	0,97924	4,51083	30029,20539	1036,17016	1181,50024	8395,75549	203,21316	0,0	0,0	182	2	0	14	2	91.00%	1.00%	0.00%	7.00%	1.00%
21	2026-03-21 08:21:27	LFTM	YES	0,98002	3,00066	18586,77227	2145,03474	3434,61209	6239,86705	152,03143	0,0	0,0	180	5	4	9	2	90.00%	2.50%	2.00%	4.50%	1.00%
22	2026-03-21 08:22:34	LFTM	YES	0,97644	3,20738	20835,54003	1884,43309	3843,32710	6195,83342	163,79567	0,0	0,0	191	6	1	0	2	95.50%	3.00%	0.50%	0.00%	1.00%
23	2026-03-21 08:23:41	LFTM	YES	0,99452	4,32229	20421,60285	1225,13002	1401,52417	3783,37724	134,15817	0,0	0,0	181	8	6	4	1	90.50%	4.00%	3.00%	2.00%	0.50%
24	2026-03-21 08:24:48	LFTM	YES	0,99340	4,87024	25975,62165	1672,93930	3997,48748	8077,72528	198,61887	0,0	0,0	190	10	3	0	1	95.00%	5.00%	1.50%	0.00%	0.50%
25	2026-03-21 08:25:55	LFTM	YES	0,98468	4,34970	16284,10735	771,37855	1284,01387	8694,54073	135,17020	0,0	0,0	193	2	2	1	2	96.50%	1.00%	1.00%	0.50%	1.00%
26	2026-03-21 08:26:02	LFTM	YES	0,99506	4,18796	15972,10049	1888,19619	1829,73798	3963,83251	118,26934	0,0	0,0	189	1	6	3	1	94.50%	0.50%	3.00%	1.50%	0.50%
27	2026-03-21 08:27:09	LFTM	YES	0,98501	3,81314	31629,39768	1009,75822	3940,29669	9127,18895	228,53321	0,0	0,0	191	2	4	2	1	95.50%	1.00%	2.00%	1.00%	0.50%
28	2026-03-21 08:28:16	LFTM	YES	0,99333	3,47559	19388,96809	979,52488	2948,16264	4514,96122	139,15808	0,0	0,0	177	7	4	11	1	88.50%	3.50%	2.00%	5.50%	0.50%
29	2026-03-21 08:29:23	LFTM	YES	0,98789	4,75776	25384,08900	655,93048	2536,52209	8580,84040	185,78691	0,0	0,0	184	9	5	0	2	92.00%	4.50%	2.50%	0.00%	1.00%
30	2026-03-21 08:30:30	LFTM	YES	0,98531	5,26411	32013,32089	1027,21593	1750,72020	8195,82038	214,93539	0,0	0,0	174	5	3	16	2	87.00%	2.50%	1.50%	8.00%	1.00%
