TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-21 08:00:00
Scenario: drone-logistics  |  Model: PowerTrust  |  Total Records: 30

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
11	2026-03-21 08:11:17	PowerTrust	YES	0,99782	4,19025	30505,30353	1527,98267	1205,78256	4327,01134	187,83040	0,0	0,0	178	9	3	10	0	89.00%	4.50%	1.50%	5.00%	0.00%
12	2026-03-21 08:12:24	PowerTrust	YES	0,99221	3,63373	27575,43941	657,38419	1720,11539	4231,01349	170,91976	0,0	0,0	188	3	1	7	1	94.00%	1.50%	0.50%	3.50%	0.50%
13	2026-03-21 08:13:31	PowerTrust	YES	0,99427	4,11561	16992,32775	1722,31007	1060,57105	8424,28037	140,99745	0,0	0,0	192	5	6	0	0	96.00%	2.50%	3.00%	0.00%	0.00%
14	2026-03-21 08:14:38	PowerTrust	YES	0,99632	3,37207	22228,91037	1907,05459	2947,29651	4410,55228	157,46907	0,0	0,0	187	6	3	4	0	93.50%	3.00%	1.50%	2.00%	0.00%
15	2026-03-21 08:15:45	PowerTrust	YES	0,99619	4,14301	19971,34418	1029,50730	2501,86410	9588,83907	165,45777	0,0	0,0	184	3	2	11	0	92.00%	1.50%	1.00%	5.50%	0.00%
16	2026-03-21 08:16:52	PowerTrust	YES	0,99200	4,51230	28960,70636	1024,87773	2303,13823	3018,61616	176,53669	0,0	0,0	193	5	0	1	1	96.50%	2.50%	0.00%	0.50%	0.50%
17	2026-03-21 08:17:59	PowerTrust	YES	0,99544	3,41514	18661,29707	550,17736	2033,67573	6346,82092	137,95986	0,0	0,0	186	2	4	8	0	93.00%	1.00%	2.00%	4.00%	0.00%
18	2026-03-21 08:18:06	PowerTrust	YES	0,99512	3,59455	19191,77060	1135,35753	1655,56432	9257,44093	156,20067	0,0	0,0	193	7	2	0	1	96.50%	3.50%	1.00%	0.00%	0.50%
19	2026-03-21 08:19:13	PowerTrust	YES	0,99794	4,49850	21695,49474	1743,40965	1494,38824	5339,16122	151,36227	0,0	0,0	188	3	4	5	0	94.00%	1.50%	2.00%	2.50%	0.00%
20	2026-03-21 08:20:20	PowerTrust	YES	0,99350	2,84073	15628,85561	1294,30876	1504,34403	3793,75628	111,10632	0,0	0,0	180	7	1	11	1	90.00%	3.50%	0.50%	5.50%	0.50%
21	2026-03-21 08:21:27	PowerTrust	YES	0,99321	3,83652	20509,94466	979,32313	3234,48383	11183,19843	179,53475	0,0	0,0	184	3	5	7	1	92.00%	1.50%	2.50%	3.50%	0.50%
22	2026-03-21 08:22:34	PowerTrust	YES	0,99961	2,91768	27753,40361	640,65242	2305,81391	4535,58642	176,17728	0,0	0,0	193	8	1	0	0	96.50%	4.00%	0.50%	0.00%	0.00%
23	2026-03-21 08:23:41	PowerTrust	YES	0,99815	3,32282	27679,46306	1164,57493	3060,08562	3226,45991	175,65292	0,0	0,0	185	5	6	4	0	92.50%	2.50%	3.00%	2.00%	0.00%
24	2026-03-21 08:24:48	PowerTrust	YES	0,99578	4,23103	20012,22641	995,51910	2754,24320	3298,03380	135,30011	0,0	0,0	194	3	4	0	0	97.00%	1.50%	2.00%	0.00%	0.00%
25	2026-03-21 08:25:55	PowerTrust	YES	0,99359	4,66379	29223,08302	847,08143	1298,45826	8171,49897	197,70061	0,0	0,0	181	3	1	15	0	90.50%	1.50%	0.50%	7.50%	0.00%
26	2026-03-21 08:26:02	PowerTrust	YES	0,99831	2,81875	15501,28926	1644,70009	2320,26331	7868,75134	136,67502	0,0	0,0	183	2	1	14	0	91.50%	1.00%	0.50%	7.00%	0.00%
27	2026-03-21 08:27:09	PowerTrust	YES	0,99695	4,75478	31449,45082	1421,43659	1148,56587	8267,74290	211,43598	0,0	0,0	189	1	1	9	0	94.50%	0.50%	0.50%	4.50%	0.00%
28	2026-03-21 08:28:16	PowerTrust	YES	0,99985	4,45598	27436,84864	1675,79078	2217,18729	4541,96372	179,35895	0,0	0,0	190	1	5	4	0	95.00%	0.50%	2.50%	2.00%	0.00%
29	2026-03-21 08:29:23	PowerTrust	YES	0,99588	3,71875	19721,73376	1522,82326	1515,16786	4489,67051	136,24698	0,0	0,0	182	3	5	10	0	91.00%	1.50%	2.50%	5.00%	0.00%
30	2026-03-21 08:30:30	PowerTrust	YES	0,99932	3,96449	15950,23894	758,58592	1813,79690	5122,63147	118,22627	0,0	0,0	183	6	2	9	0	91.50%	3.00%	1.00%	4.50%	0.00%
