ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
38,2026-03-20 08:38:26,PowerTrust,YES,0.94727,2.72656,6040.70405,290.63899,373.2279,204.92208,230.31643
39,2026-03-20 08:39:33,PowerTrust,YES,0.96619,2.46752,8936.86003,346.49829,186.59469,279.29585,324.97496
40,2026-03-20 08:40:40,PowerTrust,YES,0.94849,3.32143,7791.3466,290.18405,456.47027,801.59113,311.31974
41,2026-03-20 08:41:47,PowerTrust,YES,0.97055,3.11778,6616.96866,282.00886,197.79974,312.29646,246.96912
42,2026-03-20 08:42:54,PowerTrust,YES,0.95843,2.74371,5803.12322,205.39171,248.80562,826.38918,236.12366
43,2026-03-20 08:43:01,PowerTrust,YES,0.95759,2.38239,6704.35807,227.73232,182.07369,543.01515,255.23931
44,2026-03-20 08:44:08,PowerTrust,YES,0.95822,2.84346,8591.95302,215.9893,579.14536,675.917,335.43349
45,2026-03-20 08:45:15,PowerTrust,YES,0.94899,2.89889,5957.86578,229.8307,529.97172,960.06754,255.92452
46,2026-03-20 08:46:22,PowerTrust,YES,0.97093,2.67692,9295.31573,91.81469,518.08502,735.01211,354.67425
47,2026-03-20 08:47:29,PowerTrust,YES,0.94991,3.49911,7393.63495,193.72756,567.44794,625.04665,292.6619
48,2026-03-20 08:48:36,PowerTrust,YES,0.96152,2.65582,8724.84519,288.07985,238.82072,317.71584,318.98205
49,2026-03-20 08:49:43,PowerTrust,YES,0.94924,2.9004,6750.63344,311.74585,301.11329,449.02664,260.41731
50,2026-03-20 08:50:50,PowerTrust,YES,0.97651,3.2214,9785.72043,407.50543,592.85903,305.06037,369.70484
