ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
17,2026-03-20 08:17:59,LFTM,YES,0.99087,2.33666,7576.2125,111.60968,469.56417,1277.04246,314.48096
18,2026-03-20 08:18:06,LFTM,YES,0.97265,3.0707,9674.04515,388.37642,395.41398,691.70667,371.65141
19,2026-03-20 08:19:13,LFTM,YES,0.97514,2.94084,7166.43579,475.76719,576.22922,349.35539,285.59292
20,2026-03-20 08:20:20,LFTM,YES,0.98992,2.93046,6714.72414,289.53954,472.54479,260.04357,257.89507
21,2026-03-20 08:21:27,LFTM,YES,0.97861,2.66706,7436.60875,329.87043,278.43868,1408.59812,315.1172
22,2026-03-20 08:22:34,LFTM,YES,0.9761,2.87961,7278.82716,408.51055,396.80574,1023.67477,303.59394
23,2026-03-20 08:23:41,LFTM,YES,0.98139,2.12931,8257.7052,467.22343,635.1698,1148.03686,350.27118
24,2026-03-20 08:24:48,LFTM,YES,0.97939,2.78171,10310.5359,149.33697,576.41796,243.35817,375.9883
25,2026-03-20 08:25:55,LFTM,YES,0.96315,2.85955,7898.11349,392.68925,714.29955,1265.47352,342.35253
26,2026-03-20 08:26:02,LFTM,YES,0.96905,2.82845,8542.67205,213.73601,284.57989,1313.23086,345.14063
27,2026-03-20 08:27:09,LFTM,YES,0.97987,2.86264,9016.42885,166.5985,326.7485,883.07528,346.42837
28,2026-03-20 08:28:16,LFTM,YES,0.96505,2.87549,7375.42817,227.33563,721.87772,1171.41751,316.5353
29,2026-03-20 08:29:23,LFTM,YES,0.99133,3.00022,10945.80963,404.19094,352.01027,554.47087,408.54939
30,2026-03-20 08:30:30,LFTM,YES,0.97429,2.32227,8616.03637,454.01329,585.2985,371.78664,334.23783
31,2026-03-20 08:31:37,LFTM,YES,0.97606,2.80174,5893.9502,252.36093,597.48088,327.16206,235.69847
32,2026-03-20 08:32:44,LFTM,YES,0.97183,3.12854,10519.03788,277.25003,299.68719,1376.15556,415.73769
33,2026-03-20 08:33:51,LFTM,YES,0.97752,2.68867,9649.459,455.42772,710.10709,417.7037,374.42325
34,2026-03-20 08:34:58,LFTM,YES,0.9715,2.64492,10845.00897,465.30698,717.47283,1270.24295,443.26772
35,2026-03-20 08:35:05,LFTM,YES,0.96768,3.18801,8642.48271,283.63802,724.67229,1239.03758,362.99435
36,2026-03-20 08:36:12,LFTM,YES,0.9736,2.38299,6642.71479,377.80774,639.69141,894.85419,285.16894
37,2026-03-20 08:37:19,LFTM,YES,0.98612,2.66681,6085.73151,351.67127,291.24919,375.84343,236.81651
38,2026-03-20 08:38:26,LFTM,YES,0.98363,3.14944,7290.8967,372.47842,191.57555,999.22529,295.1392
39,2026-03-20 08:39:33,LFTM,YES,0.97178,2.65277,10612.66287,364.98013,363.81232,347.66013,389.63718
40,2026-03-20 08:40:40,LFTM,YES,0.96254,2.2685,9787.31509,327.02671,424.11123,872.31993,380.3591
41,2026-03-20 08:41:47,LFTM,YES,0.96641,2.93021,10489.55633,123.76568,441.88009,1060.07584,403.8426
42,2026-03-20 08:42:54,LFTM,YES,0.97519,2.72997,6439.17334,219.30964,484.19639,346.23163,249.63037
43,2026-03-20 08:43:01,LFTM,YES,0.9855,2.59878,8474.18792,269.23781,218.19865,766.78964,324.28047
44,2026-03-20 08:44:08,LFTM,YES,0.98336,2.73614,5853.6229,225.6772,221.66195,1412.86025,257.12741
45,2026-03-20 08:45:15,LFTM,YES,0.9719,2.94587,9888.63502,471.59331,556.38147,715.73976,387.74499
46,2026-03-20 08:46:22,LFTM,YES,0.97077,2.851,9306.03821,301.2485,560.78211,627.54041,359.85364
47,2026-03-20 08:47:29,LFTM,YES,0.96557,2.10382,5727.31783,207.76484,572.26242,866.50109,245.79487
48,2026-03-20 08:48:36,LFTM,YES,0.96737,3.13115,9660.1341,135.78372,650.44996,714.37733,372.02484
49,2026-03-20 08:49:43,LFTM,YES,0.96143,2.13693,8947.59542,364.87507,212.98888,1104.75741,354.34056
50,2026-03-20 08:50:50,LFTM,YES,0.95992,2.65429,7219.87533,408.52507,605.62255,592.46799,294.21636
