TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-22 08:00:00
Scenario: drone-contested  |  Model: TRIP  |  Total Records: 40

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
19	2026-03-22 08:19:13	TRIP	YES	0,82173	3,58531	20458,10544	4885,28855	2053,74387	6907,62499	428,80954	0,0	0,0	64	4	2	2	8	80.00%	5.00%	2.50%	2.50%	10.00%
20	2026-03-22 08:20:20	TRIP	YES	0,86013	4,26976	15549,28162	3878,67690	1748,57546	6376,19573	344,40912	0,0	0,0	65	2	1	5	7	81.25%	2.50%	1.25%	6.25%	8.75%
21	2026-03-22 08:21:27	TRIP	YES	0,84082	4,23945	21550,10258	4336,76717	690,90126	6357,32927	411,68875	0,0	0,0	65	0	2	9	4	81.25%	0.00%	2.50%	11.25%	5.00%
22	2026-03-22 08:22:34	TRIP	YES	0,85477	3,92618	15790,03655	5321,74595	1445,88877	5226,20715	347,29848	0,0	0,0	63	2	1	9	5	78.75%	2.50%	1.25%	11.25%	6.25%
23	2026-03-22 08:23:41	TRIP	YES	0,85137	5,04138	17317,17155	7990,43672	1808,67022	3027,31208	376,79488	0,0	0,0	61	1	2	9	7	76.25%	1.25%	2.50%	11.25%	8.75%
24	2026-03-22 08:24:48	TRIP	YES	0,89115	3,17153	13800,56024	5005,93270	1689,60431	7721,68832	352,72232	0,0	0,0	65	2	1	6	6	81.25%	2.50%	1.25%	7.50%	7.50%
25	2026-03-22 08:25:55	TRIP	YES	0,82136	4,21506	11611,58320	3095,22793	1112,05973	7997,28799	297,70199	0,0	0,0	60	3	0	10	7	75.00%	3.75%	0.00%	12.50%	8.75%
26	2026-03-22 08:26:02	TRIP	YES	0,86542	3,01190	22457,01219	7487,67152	871,99544	6988,26416	472,56179	0,0	0,0	64	1	2	9	4	80.00%	1.25%	2.50%	11.25%	5.00%
27	2026-03-22 08:27:09	TRIP	YES	0,84925	4,21804	18285,20250	7554,71511	1743,27800	4969,58571	406,90977	0,0	0,0	65	3	1	4	7	81.25%	3.75%	1.25%	5.00%	8.75%
28	2026-03-22 08:28:16	TRIP	YES	0,85333	3,93484	16803,24918	7352,08295	1040,83308	6874,89422	400,88824	0,0	0,0	65	1	1	8	5	81.25%	1.25%	1.25%	10.00%	6.25%
29	2026-03-22 08:29:23	TRIP	YES	0,86085	5,10358	22403,54820	6573,39938	1534,71146	7263,14748	472,18508	0,0	0,0	65	3	2	4	6	81.25%	3.75%	2.50%	5.00%	7.50%
30	2026-03-22 08:30:30	TRIP	YES	0,86274	3,18470	18203,78086	3328,78760	1492,80424	5566,14227	357,39394	0,0	0,0	61	1	1	11	6	76.25%	1.25%	1.25%	13.75%	7.50%
31	2026-03-22 08:31:37	TRIP	YES	0,89431	3,17665	22989,50899	3253,06811	569,21932	6798,26386	420,12575	0,0	0,0	65	4	1	5	5	81.25%	5.00%	1.25%	6.25%	6.25%
32	2026-03-22 08:32:44	TRIP	YES	0,88585	4,29577	16202,83289	2448,55235	1867,44048	2316,55527	285,44226	0,0	0,0	65	3	1	7	4	81.25%	3.75%	1.25%	8.75%	5.00%
33	2026-03-22 08:33:51	TRIP	YES	0,83417	3,16368	12361,53714	3183,89128	761,81275	3680,10506	249,84183	0,0	0,0	59	2	0	13	6	73.75%	2.50%	0.00%	16.25%	7.50%
34	2026-03-22 08:34:58	TRIP	YES	0,86776	3,64817	11445,07414	2529,25564	1140,50716	4058,64339	239,66850	0,0	0,0	64	2	2	7	5	80.00%	2.50%	2.50%	8.75%	6.25%
35	2026-03-22 08:35:05	TRIP	YES	0,82137	3,36589	20652,09848	5678,59359	1299,18834	6596,52917	427,83012	0,0	0,0	60	0	1	14	5	75.00%	0.00%	1.25%	17.50%	6.25%
36	2026-03-22 08:36:12	TRIP	YES	0,84827	4,01359	16275,17113	3575,43052	1904,68008	3759,96766	318,94062	0,0	0,0	66	1	1	5	7	82.50%	1.25%	1.25%	6.25%	8.75%
37	2026-03-22 08:37:19	TRIP	YES	0,88381	3,60061	16265,67320	2680,93288	1519,13045	3374,29204	298,00036	0,0	0,0	69	4	2	1	4	86.25%	5.00%	2.50%	1.25%	5.00%
38	2026-03-22 08:38:26	TRIP	YES	0,86053	3,87463	22675,95769	4876,89975	541,54163	4907,50756	412,52383	0,0	0,0	66	4	0	5	5	82.50%	5.00%	0.00%	6.25%	6.25%
39	2026-03-22 08:39:33	TRIP	YES	0,89775	4,00903	18692,92044	7191,74170	1125,43641	4242,82319	390,66152	0,0	0,0	68	2	0	6	4	85.00%	2.50%	0.00%	7.50%	5.00%
40	2026-03-22 08:40:40	TRIP	YES	0,87948	4,19509	14918,10703	4539,97026	729,38453	2999,74707	289,84011	0,0	0,0	66	2	1	7	4	82.50%	2.50%	1.25%	8.75%	5.00%
