TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-22 08:00:00
Scenario: drone-contested  |  Model: PeerTrust  |  Total Records: 40

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
14	2026-03-22 08:14:38	PeerTrust	YES	0,80899	4,15254	21546,68498	6629,69469	904,89182	2194,29432	390,94457	0,0	0,0	63	3	1	4	9	78.75%	3.75%	1.25%	5.00%	11.25%
15	2026-03-22 08:15:45	PeerTrust	YES	0,72562	4,28290	12444,41127	2299,39533	1886,51076	6448,92679	288,49055	0,0	0,0	55	0	1	15	9	68.75%	0.00%	1.25%	18.75%	11.25%
16	2026-03-22 08:16:52	PeerTrust	YES	0,82358	3,79462	12024,19577	3629,63720	1701,00174	2078,11656	242,91189	0,0	0,0	59	2	0	14	5	73.75%	2.50%	0.00%	17.50%	6.25%
17	2026-03-22 08:17:59	PeerTrust	YES	0,77338	5,11960	13504,40476	6064,49426	1178,88592	6396,54604	339,30414	0,0	0,0	60	0	0	12	8	75.00%	0.00%	0.00%	15.00%	10.00%
18	2026-03-22 08:18:06	PeerTrust	YES	0,83381	3,48538	16203,40517	7762,79633	1578,51490	3308,71092	360,66784	0,0	0,0	62	1	2	8	7	77.50%	1.25%	2.50%	10.00%	8.75%
19	2026-03-22 08:19:13	PeerTrust	YES	0,76079	4,70565	19188,06521	2672,76731	734,64056	4193,09642	334,85712	0,0	0,0	55	3	1	10	11	68.75%	3.75%	1.25%	12.50%	13.75%
20	2026-03-22 08:20:20	PeerTrust	YES	0,76510	4,86402	15957,78018	2841,86902	1718,38883	2065,24672	282,29106	0,0	0,0	60	3	2	6	9	75.00%	3.75%	2.50%	7.50%	11.25%
21	2026-03-22 08:21:27	PeerTrust	YES	0,80268	3,20254	21053,68962	5697,06008	1838,65712	4374,82233	412,05286	0,0	0,0	62	1	1	6	10	77.50%	1.25%	1.25%	7.50%	12.50%
22	2026-03-22 08:22:34	PeerTrust	YES	0,73019	4,73586	14998,26828	6484,27589	1548,72728	6038,72401	363,37494	0,0	0,0	55	1	2	14	8	68.75%	1.25%	2.50%	17.50%	10.00%
23	2026-03-22 08:23:41	PeerTrust	YES	0,74031	4,46903	18237,22139	6823,79910	516,74598	2537,34318	351,43887	0,0	0,0	53	1	1	15	10	66.25%	1.25%	1.25%	18.75%	12.50%
24	2026-03-22 08:24:48	PeerTrust	YES	0,74194	3,15925	11557,32475	7443,33171	1419,24773	6595,02525	337,68662	0,0	0,0	58	3	0	8	11	72.50%	3.75%	0.00%	10.00%	13.75%
25	2026-03-22 08:25:55	PeerTrust	YES	0,82420	3,42477	18048,53823	7219,40385	1292,49633	7319,41030	423,49811	0,0	0,0	64	1	1	6	8	80.00%	1.25%	1.25%	7.50%	10.00%
26	2026-03-22 08:26:02	PeerTrust	YES	0,83409	4,69695	21110,99699	3603,02466	1097,77676	6968,65321	409,75565	0,0	0,0	64	1	0	9	6	80.00%	1.25%	0.00%	11.25%	7.50%
27	2026-03-22 08:27:09	PeerTrust	YES	0,81436	4,05700	14325,52947	2348,34016	1837,84798	3455,65669	274,59218	0,0	0,0	60	4	1	8	7	75.00%	5.00%	1.25%	10.00%	8.75%
28	2026-03-22 08:28:16	PeerTrust	YES	0,74013	4,33014	12154,53490	6458,50248	805,74110	5538,35992	311,96423	0,0	0,0	58	0	0	10	12	72.50%	0.00%	0.00%	12.50%	15.00%
29	2026-03-22 08:29:23	PeerTrust	YES	0,78885	3,72649	15627,64360	7199,77188	708,39599	5521,84398	363,22069	0,0	0,0	61	1	2	6	10	76.25%	1.25%	2.50%	7.50%	12.50%
30	2026-03-22 08:30:30	PeerTrust	YES	0,83017	4,53660	16426,90453	7451,48422	1186,95124	4398,31717	368,29571	0,0	0,0	64	3	1	4	8	80.00%	3.75%	1.25%	5.00%	10.00%
31	2026-03-22 08:31:37	PeerTrust	YES	0,71841	5,48539	19906,73158	4795,98478	1294,14144	7142,73203	414,24487	0,0	0,0	53	2	2	10	13	66.25%	2.50%	2.50%	12.50%	16.25%
32	2026-03-22 08:32:44	PeerTrust	YES	0,83689	3,32667	16648,20241	7573,36803	612,63950	4528,01645	367,02783	0,0	0,0	64	1	0	8	7	80.00%	1.25%	0.00%	10.00%	8.75%
33	2026-03-22 08:33:51	PeerTrust	YES	0,76564	3,57751	18502,64620	7199,47205	1382,86388	3975,93617	388,26148	0,0	0,0	54	3	0	13	10	67.50%	3.75%	0.00%	16.25%	12.50%
34	2026-03-22 08:34:58	PeerTrust	YES	0,74194	4,89935	17318,87243	4837,54879	588,18968	4973,03626	346,47059	0,0	0,0	54	3	1	11	11	67.50%	3.75%	1.25%	13.75%	13.75%
35	2026-03-22 08:35:05	PeerTrust	YES	0,84148	3,19261	11144,62621	6569,11549	559,94035	2650,02910	261,54639	0,0	0,0	65	2	2	4	7	81.25%	2.50%	2.50%	5.00%	8.75%
36	2026-03-22 08:36:12	PeerTrust	YES	0,82641	3,47238	17162,47569	7363,93171	551,62873	2778,74760	348,20980	0,0	0,0	63	4	0	6	7	78.75%	5.00%	0.00%	7.50%	8.75%
37	2026-03-22 08:37:19	PeerTrust	YES	0,80496	3,42634	12480,86360	2289,75638	930,27227	6365,33408	275,82783	0,0	0,0	60	2	2	10	6	75.00%	2.50%	2.50%	12.50%	7.50%
38	2026-03-22 08:38:26	PeerTrust	YES	0,73119	4,34286	19690,51506	3279,32064	1626,23494	4344,16305	361,75292	0,0	0,0	56	3	1	5	15	70.00%	3.75%	1.25%	6.25%	18.75%
39	2026-03-22 08:39:33	PeerTrust	YES	0,83901	4,53992	12079,28812	6851,27714	1610,34234	6203,25335	334,30201	0,0	0,0	63	0	0	11	6	78.75%	0.00%	0.00%	13.75%	7.50%
40	2026-03-22 08:40:40	PeerTrust	YES	0,76948	4,84074	16864,18889	4544,23503	1795,94574	2223,84392	317,85267	0,0	0,0	55	2	2	9	12	68.75%	2.50%	2.50%	11.25%	15.00%
