SimulationID,NodeID,NodeType,EnergyConsumed,TransmittedDistance,X,Y,NeighborsCount,Goodness
4,45,Client,6421,870000,642245,000000,77,88,94,69,3,-1,00
4,46,Benevolent Server,387,540000,38862,000000,57,03,18,74,5,1,00
4,47,Malicious Server,1062,710000,106357,000000,44,52,88,65,4,0,00
4,48,Malicious Server,133,000000,13338,000000,21,34,66,78,3,0,00
4,49,Malicious Server,406,000000,40716,000000,87,77,29,19,5,0,00
4,50,Benevolent Server,196,000000,19656,000000,99,10,24,73,2,1,00
5,1,Malicious Server,247,700000,24830,000000,1,29,50,17,4,0,00
5,2,Malicious Server,127,680000,12800,000000,37,55,6,37,2,0,00
5,3,Malicious Server,655,240000,65676,000000,71,46,25,37,6,0,00
5,4,Malicious Server,451,660000,45274,000000,91,26,59,33,5,0,00
5,5,Benevolent Server,327,000000,32780,000000,18,97,32,90,3,1,00
5,6,Client,13874,290000,1387535,000000,32,95,84,50,4,-1,00
5,7,Malicious Server,16420,070000,1642207,000000,29,32,69,40,8,0,00
5,8,Client,4250,540000,425082,000000,84,70,4,30,1,-1,00
5,9,Malicious Server,839,240000,84052,000000,31,75,57,30,7,0,00
5,10,Client,4728,030000,472841,000000,10,15,78,28,2,-1,00
5,11,Client,6513,520000,651452,000000,1,83,47,51,5,-1,00
5,12,Benevolent Server,151,620000,15200,000000,41,73,3,13,2,1,00
5,13,Malicious Server,1118,700000,112008,000000,37,96,60,36,6,0,00
5,14,Malicious Server,159,600000,16000,000000,34,05,24,24,2,0,00
5,15,Benevolent Server,376,480000,37728,000000,88,29,29,46,4,1,00
5,16,Client,10919,680000,1092044,000000,42,13,80,08,3,-1,00
5,17,Malicious Server,12,500000,1270,000000,55,59,96,88,1,0,00
5,18,Malicious Server,788,240000,78994,000000,83,46,52,61,6,0,00
5,19,Malicious Server,343,140000,34400,000000,84,09,65,83,4,0,00
5,20,Benevolent Server,365,680000,36656,000000,5,90,54,93,5,1,00
5,21,Malicious Server,4091,440000,409210,000000,95,28,13,87,3,0,00
5,22,Relay/Other,6345,150000,634631,000000,88,04,21,91,6,-1,00
5,23,Benevolent Server,294,890000,29563,000000,27,88,0,08,3,1,00
5,24,Malicious Server,9150,160000,915154,000000,34,31,70,85,6,0,00
5,25,Malicious Server,358,830000,35973,000000,68,76,37,96,4,0,00
5,26,Client,9343,930000,934527,000000,34,45,46,64,6,-1,00
5,27,Malicious Server,387,960000,38882,000000,7,36,31,83,3,0,00
5,28,Benevolent Server,655,420000,65670,000000,15,08,67,99,5,1,00
5,29,Malicious Server,441,960000,44304,000000,25,12,50,34,6,0,00
5,30,Malicious Server,485,160000,48636,000000,2,10,61,32,5,0,00
5,31,Benevolent Server,336,280000,33712,000000,67,01,55,51,3,1,00
5,32,Benevolent Server,195,040000,19552,000000,97,48,52,83,3,1,00
5,33,Benevolent Server,632,830000,63429,000000,24,56,48,79,7,1,00
5,34,Malicious Server,447,510000,44863,000000,76,23,32,66,5,0,00
5,35,Malicious Server,270,980000,27166,000000,43,26,29,79,3,0,00
5,36,Benevolent Server,248,960000,24958,000000,67,56,8,87,2,1,00
5,37,Malicious Server,547,320000,54866,000000,78,63,20,29,6,0,00
5,38,Malicious Server,913,830000,91547,000000,28,37,56,63,8,0,00
5,39,Client,3557,710000,355829,000000,99,63,51,11,3,-1,00
5,40,Benevolent Server,350,680000,35156,000000,55,43,28,71,3,1,00
5,41,Malicious Server,984,410000,98497,000000,88,83,21,20,4,0,00
5,42,Malicious Server,673,930000,67559,000000,13,28,50,39,7,0,00
5,43,Malicious Server,438,350000,43945,000000,77,31,67,88,4,0,00
5,44,Malicious Server,144,440000,14480,000000,63,89,45,09,2,0,00
5,45,Benevolent Server,167,370000,16779,000000,19,57,9,83,2,1,00
5,46,Benevolent Server,502,710000,50397,000000,32,00,34,29,5,1,00
5,47,Malicious Server,1643,720000,164466,000000,18,30,78,29,4,0,00
5,48,Malicious Server,200,400000,20090,000000,12,65,15,94,2,0,00
5,49,Client,12,500000,1270,000000,65,56,99,59,1,-1,00
5,50,Malicious Server,111,580000,11186,000000,92,03,77,79,1,0,00
6,1,Benevolent Server,231,530000,23279,000000,89,48,55,47,5,1,00
6,2,Malicious Server,61,730000,6259,000000,27,00,22,70,5,0,00
6,3,Malicious Server,118,040000,11862,000000,56,11,88,29,3,0,00
6,4,Benevolent Server,287,820000,28942,000000,84,45,42,07,7,1,00
6,5,Malicious Server,215,400000,21660,000000,82,59,10,47,5,0,00
6,6,Malicious Server,222,590000,22373,000000,68,77,98,87,4,0,00
6,7,Malicious Server,14,040000,1428,000000,87,79,95,32,2,0,00
6,8,Malicious Server,334,000000,33582,000000,68,91,35,98,8,0,00
6,9,Client,6625,700000,662662,000000,72,59,57,49,4,-1,00
6,10,Client,5361,510000,536219,000000,65,38,87,26,4,-1,00
6,11,Malicious Server,127,800000,12850,000000,60,69,86,95,4,0,00
6,12,Benevolent Server,184,410000,18527,000000,50,05,44,63,4,1,00
6,13,Malicious Server,0,000000,0,000000,34,08,59,99,0,0,00
6,14,Benevolent Server,344,300000,34618,000000,82,26,26,32,7,1,00
6,15,Malicious Server,203,020000,20414,000000,52,14,44,32,5,0,00
6,16,Malicious Server,291,330000,29295,000000,73,83,30,24,7,0,00
6,17,Client,14,160000,1440,000000,91,54,88,69,2,-1,00
6,18,Benevolent Server,105,940000,10716,000000,34,42,25,42,5,1,00
6,19,Malicious Server,68,110000,6891,000000,6,99,89,28,4,0,00
6,20,Malicious Server,698,800000,69972,000000,21,25,23,58,5,0,00
6,21,Benevolent Server,201,140000,20220,000000,74,24,84,21,4,1,00
6,22,Malicious Server,238,980000,24028,000000,63,31,54,69,5,0,00
6,23,Malicious Server,39,320000,3990,000000,11,82,87,10,4,0,00
6,24,Malicious Server,0,000000,0,000000,12,27,44,71,0,0,00
6,25,Relay/Other,4997,540000,499900,000000,59,24,34,27,7,-1,00
6,26,Benevolent Server,390,450000,39219,000000,81,53,69,33,6,1,00
6,27,Client,7152,520000,715338,000000,11,81,10,37,3,-1,00
6,28,Malicious Server,747,550000,74813,000000,21,95,0,25,2,0,00
6,29,Malicious Server,128,880000,12960,000000,56,88,11,27,3,0,00
6,30,Malicious Server,190,810000,19161,000000,51,93,24,10,4,0,00
6,31,Benevolent Server,106,620000,10720,000000,50,19,18,61,3,1,00
6,32,Client,10357,980000,1035992,000000,67,17,38,62,8,-1,00
6,33,Benevolent Server,80,840000,8168,000000,18,39,94,48,4,1,00
6,34,Malicious Server,4747,720000,474876,000000,17,86,22,93,5,0,00
6,35,Client,6602,190000,660299,000000,9,89,82,60,4,-1,00
6,36,Benevolent Server,86,200000,8700,000000,24,89,32,28,4,1,00
6,37,Benevolent Server,96,660000,9720,000000,84,85,12,18,3,1,00
6,38,Malicious Server,56,880000,5772,000000,33,25,10,74,3,0,00
6,39,Malicious Server,161,100000,16200,000000,95,57,70,55,3,0,00
6,40,Benevolent Server,73,300000,7428,000000,23,51,89,24,4,1,00
6,41,Benevolent Server,130,720000,13140,000000,65,54,63,81,3,1,00
6,42,Malicious Server,357,560000,35950,000000,83,75,41,57,8,0,00
6,43,Malicious Server,0,000000,0,000000,11,20,62,61,0,0,00
6,44,Malicious Server,114,560000,11520,000000,68,93,3,63,3,0,00
6,45,Benevolent Server,275,850000,27735,000000,86,65,57,70,6,1,00
6,46,Benevolent Server,85,920000,8640,000000,96,45,9,89,2,1,00
6,47,Malicious Server,11,700000,1190,000000,93,44,93,49,2,0,00
6,48,Benevolent Server,247,640000,24880,000000,82,67,36,50,6,1,00
6,49,Benevolent Server,290,910000,29241,000000,56,32,33,25,7,1,00
6,50,Malicious Server,64,440000,6480,000000,70,41,0,96,2,0,00
7,1,Benevolent Server,0,000000,0,000000,1,76,10,32,0,1,00
7,2,Client,10242,090000,1024299,000000,88,86,85,97,4,-1,00
7,3,Malicious Server,259,670000,26041,000000,71,37,5,94,4,0,00
7,4,Benevolent Server,287,710000,28853,000000,69,28,1,76,4,1,00
7,5,Malicious Server,19,320000,1956,000000,98,68,5,80,2,0,00
7,6,Malicious Server,599,740000,60144,000000,56,15,9,22,7,0,00
7,7,Malicious Server,448,640000,44992,000000,23,24,28,85,5,0,00
7,8,Malicious Server,7202,830000,720401,000000,64,90,78,27,5,0,00
7,9,Malicious Server,217,310000,21793,000000,38,90,33,83,3,0,00
7,10,Malicious Server,201,040000,20160,000000,47,85,17,62,3,0,00
7,11,Benevolent Server,507,100000,50850,000000,90,51,44,97,5,1,00
7,12,Client,1218,780000,121892,000000,94,03,8,45,2,-1,00
7,13,Client,5913,120000,591394,000000,53,26,23,99,4,-1,00
7,14,Malicious Server,181,150000,18161,000000,33,73,95,79,2,0,00
7,15,Benevolent Server,514,720000,51568,000000,72,07,64,04,4,1,00
7,16,Malicious Server,483,690000,48507,000000,73,45,16,99,5,0,00
7,17,Client,6369,520000,637048,000000,76,54,58,49,4,-1,00
7,18,Malicious Server,463,150000,46419,000000,32,75,84,24,4,0,00
7,19,Benevolent Server,16,150000,1633,000000,91,80,7,14,2,1,00
7,20,Malicious Server,343,140000,34412,000000,63,40,6,25,5,0,00
7,21,Benevolent Server,189,000000,18954,000000,6,74,27,85,2,1,00
7,22,Malicious Server,10746,610000,1074773,000000,70,47,76,33,5,0,00
7,23,Benevolent Server,231,000000,23166,000000,57,62,42,51,3,1,00
7,24,Malicious Server,168,000000,16848,000000,13,06,36,99,2,0,00
7,25,Malicious Server,0,000000,0,000000,2,60,87,85,0,0,00
7,26,Malicious Server,13431,870000,1343311,000000,77,87,87,79,6,0,00
7,27,Malicious Server,91,260000,9152,000000,46,17,0,33,1,0,00
7,28,Client,3407,670000,340821,000000,89,35,59,86,3,-1,00
7,29,Malicious Server,126,780000,12714,000000,58,25,35,98,2,0,00
7,30,Malicious Server,224,000000,22464,000000,41,86,41,01,3,0,00
7,31,Benevolent Server,294,000000,29484,000000,78,12,29,37,4,1,00
7,32,Malicious Server,197,860000,19842,000000,27,30,70,21,3,0,00
7,33,Benevolent Server,161,000000,16146,000000,21,09,54,23,2,1,00
7,34,Client,8047,440000,804842,000000,57,70,85,99,4,-1,00
7,35,Malicious Server,371,000000,37206,000000,76,11,40,29,4,0,00
7,36,Malicious Server,210,000000,21060,000000,31,49,38,27,3,0,00
7,37,Benevolent Server,49,000000,4914,000000,25,96,21,45,1,1,00
7,38,Benevolent Server,364,000000,36504,000000,86,11,34,09,5,1,00
7,39,Malicious Server,8812,850000,881355,000000,87,47,77,17,3,0,00
7,40,Malicious Server,11573,220000,1157440,000000,76,57,85,43,6,0,00
7,41,Benevolent Server,133,000000,13338,000000,21,76,65,34,3,1,00
7,42,Malicious Server,301,600000,30242,000000,61,91,53,91,3,0,00
7,43,Malicious Server,1550,960000,155156,000000,47,24,83,13,3,0,00
7,44,Benevolent Server,209,490000,21007,000000,91,21,59,66,3,1,00
7,45,Client,6421,870000,642245,000000,77,88,94,69,3,-1,00
7,46,Benevolent Server,387,540000,38862,000000,57,03,18,74,5,1,00
7,47,Malicious Server,1062,710000,106357,000000,44,52,88,65,4,0,00
7,48,Malicious Server,133,000000,13338,000000,21,34,66,78,3,0,00
7,49,Malicious Server,406,000000,40716,000000,87,77,29,19,5,0,00
7,50,Benevolent Server,196,000000,19656,000000,99,10,24,73,2,1,00
8,1,Malicious Server,247,700000,24830,000000,1,29,50,17,4,0,00
8,2,Malicious Server,127,680000,12800,000000,37,55,6,37,2,0,00
8,3,Malicious Server,655,240000,65676,000000,71,46,25,37,6,0,00
8,4,Malicious Server,451,660000,45274,000000,91,26,59,33,5,0,00
8,5,Benevolent Server,327,000000,32780,000000,18,97,32,90,3,1,00
8,6,Client,13874,290000,1387535,000000,32,95,84,50,4,-1,00
8,7,Malicious Server,16420,070000,1642207,000000,29,32,69,40,8,0,00
8,8,Client,4250,540000,425082,000000,84,70,4,30,1,-1,00
8,9,Malicious Server,839,240000,84052,000000,31,75,57,30,7,0,00
8,10,Client,4728,030000,472841,000000,10,15,78,28,2,-1,00
8,11,Client,6513,520000,651452,000000,1,83,47,51,5,-1,00
8,12,Benevolent Server,151,620000,15200,000000,41,73,3,13,2,1,00
8,13,Malicious Server,1118,700000,112008,000000,37,96,60,36,6,0,00
8,14,Malicious Server,159,600000,16000,000000,34,05,24,24,2,0,00
8,15,Benevolent Server,376,480000,37728,000000,88,29,29,46,4,1,00
8,16,Client,10919,680000,1092044,000000,42,13,80,08,3,-1,00
8,17,Malicious Server,12,500000,1270,000000,55,59,96,88,1,0,00
8,18,Malicious Server,788,240000,78994,000000,83,46,52,61,6,0,00
8,19,Malicious Server,343,140000,34400,000000,84,09,65,83,4,0,00
8,20,Benevolent Server,365,680000,36656,000000,5,90,54,93,5,1,00
8,21,Malicious Server,4091,440000,409210,000000,95,28,13,87,3,0,00
8,22,Relay/Other,6345,150000,634631,000000,88,04,21,91,6,-1,00
8,23,Benevolent Server,294,890000,29563,000000,27,88,0,08,3,1,00
8,24,Malicious Server,9150,160000,915154,000000,34,31,70,85,6,0,00
8,25,Malicious Server,358,830000,35973,000000,68,76,37,96,4,0,00
8,26,Client,9343,930000,934527,000000,34,45,46,64,6,-1,00
8,27,Malicious Server,387,960000,38882,000000,7,36,31,83,3,0,00
8,28,Benevolent Server,655,420000,65670,000000,15,08,67,99,5,1,00
8,29,Malicious Server,441,960000,44304,000000,25,12,50,34,6,0,00
8,30,Malicious Server,485,160000,48636,000000,2,10,61,32,5,0,00
8,31,Benevolent Server,336,280000,33712,000000,67,01,55,51,3,1,00
8,32,Benevolent Server,195,040000,19552,000000,97,48,52,83,3,1,00
8,33,Benevolent Server,632,830000,63429,000000,24,56,48,79,7,1,00
8,34,Malicious Server,447,510000,44863,000000,76,23,32,66,5,0,00
